MetroShort,post_net,post_bus,post_pop,post_temp,post_perm,pre_net,pre_bus,pre_pop,pre_temp,pre_perm,2010 Population,2019 Population,area,land_area,estab_count,density,density2019,AREA,Msa,MsaName,end,teleworkable_manual_emp,teleworkable_manual_wage,wfh_emp,wfh_wage,MetroState,price_level
"Grants Pass, OR",0.7206694370125803,0.28768699654775604,1.0824842033358,1.0824842033358,0.5225707292081744,1.0394489668127738,1.0356731875719216,1.443502020834519,1.443502020834519,1.3183810553879431,84366,87835,1210.0370525096525,1207.6320745173746,3476,69.86068172602698,72.73324537616551,24420,"Grants Pass, OR",Grants Pass,OR,0.23359375,0.26199165,0.27741706,0.3132793,OR,289992.5
"Great Falls, MT",-1.423565218445719,0.4235176880916791,-2.4791133638094314,-2.4791133638094314,-1.2962446495046624,-4.811504929124883,-0.9715994020926756,-6.37754792709988,-6.37754792709988,-3.773539148043507,82176,82469,3154.4965177606177,3140.4205733590734,4014,26.167195788079578,26.260495393389004,24500,"Great Falls, MT",Great Falls,MT,0.27092353,0.29660368,0.35510203,0.37385404,MT,198454.25
"Greeley, CO",-1.896499447384122,-3.1006590772917915,-2.621110904627302,-2.621110904627302,-1.8177639107598713,-3.4971293316771157,-6.306171360095866,-4.70295673946851,-4.70295673946851,-3.26581312780587,178559,204482,3200.3543567567567,3188.1280687258686,6676,56.007474025772396,64.13857774594386,24540,"Greeley, CO",Greeley,CO,0.25570545,0.30535832,0.31712717,0.35681316,CO,381341
"Green Bay, WI",-4.364946913344777,-7.93585100879462,-5.434587386356412,-5.434587386356412,-3.8777894335304217,-7.912534172547524,-3.797206414899121,-10.422428317121241,-10.422428317121241,-6.22139042532901,248368,251664,2583.868746332046,2523.537772200772,9665,98.4205597142296,99.72666261322665,24580,"Green Bay, WI",Green Bay,WI,0.30152082,0.36587563,0.34536955,0.40876964,WI,181247
"Greensboro, NC",-1.5646156324421283,-3.9439703570626548,-2.0746531179116108,-2.0746531179116108,-1.629050585792093,-2.2788422606219716,-2.475858971479901,-3.1410624801361844,-3.1410624801361844,-2.2330194306214057,874876,918756,2653.624923938224,2614.839396138996,35624,334.5811606218796,351.36230598200837,24660,"Greensboro-High Point, NC",Greensboro-High Point,NC,0.2749936,0.37066185,0.31997371,0.40691423,NC,154053.25
"Greenville, NC",-0.7054382808634043,-1.6161377845936062,-0.7457545197534227,-0.7457545197534227,-0.7338245955909148,-1.6226231256401307,-0.4010852896071723,-2.1421310450383406,-2.1421310450383406,-1.5969220028463034,253411,260689,1595.0684536679537,1577.4902837837838,8477,160.64187691360348,165.25553449033538,24780,"Greenville, NC",Greenville,NC,0.23758149,0.31928006,0.28743246,0.36353299,NC,154194.66666666666
"Greenville, SC",1.1678162992350811,-0.09721209596222616,1.3186961814165277,1.3186961814165277,1.0268548156830921,-0.2892866266925146,-1.482484463423949,-0.5851704912612896,-0.5851704912612896,-0.33346858422373504,606516,665430,2280.4360544401543,2239.4767115830114,28803,270.82934011458156,297.13637858266884,24860,"Greenville-Anderson-Mauldin, SC",Greenville-Anderson-Mauldin,SC,0.27526933,0.36425245,0.31149352,0.38449478,SC,206990.5
"Gulfport, MS",-1.4458149488903316,-0.9541026413578388,-2.2637621997513286,-2.2637621997513286,-1.7060396333747785,-3.3163517929645807,-3.1133875665361055,-4.891151260411738,-4.891151260411738,-3.7842610829308008,341875,363532,2917.280984169884,2875.725288030888,9957,118.88305236349403,126.4140220601264,25060,"Gulfport-Biloxi-Pascagoula, MS",Gulfport-Biloxi-Pascagoula,MS,0.24150307,0.29286602,0.29836509,0.33133119,MS,139629.75
"Hagerstown, MD",1.0936667013662158,0.7372872167407568,1.2338528802203106,1.2338528802203106,0.9450895406095134,-0.29116076301154237,-1.9191152553399111,-0.5607131703716322,-0.5607131703716322,-0.16529603447242489,301559,317007,1244.3227146718148,1232.0228621621623,9223,244.7673734485521,257.3061018069603,25180,"Hagerstown-Martinsburg, MD-WV",Hagerstown-Martinsburg,MD-WV,0.25126317,0.3052913,0.30157906,0.35840461,MD,199308.75
"Hammond, LA",2.1662731530183663,0.7603186097031137,2.8438958630416655,2.8438958630416655,2.0073092238040693,1.8234097762816468,-0.8146270818247647,2.4896556560768635,2.4896556560768635,1.7493824563044003,114602,128331,597.7801571428571,591.2874444015443,5524,193.81774648705982,217.03657200075804,25220,"Hammond, LA",Hammond,LA,0.21578415,0.25823435,0.27938116,0.31624508,LA,159779.45454545456
"Hanford, CA",-2.659789576966169,-3.9923954372623576,-3.713429550713012,-3.713429550713012,-2.592830766578935,-2.850058671828904,-5.6273764258555135,-4.0768634106563955,-4.0768634106563955,-2.7791221103295567,153050,150839,744.4733482625483,743.2058725868726,2630,205.93217255843217,202.95722297642175,25260,"Hanford-Corcoran, CA",Hanford-Corcoran,CA,0.23970826,0.24923512,0.29033211,0.29712373,CA,232079.83333333334
"Harrisburg, PA",-0.3120318501201568,-2.1104170184028366,-0.2791459802619434,-0.2791459802619434,-0.16745164731579093,-1.1411217136593166,-1.793854465642411,-1.4787859183783492,-1.4787859183783492,-0.6332122780448836,588886,612117,1709.8591254826256,1664.0935992277991,23692,353.8779310690606,367.83808331697503,25420,"Harrisburg-Carlisle, PA",Harrisburg-Carlisle,PA,0.32349467,0.42247415,0.38510406,0.48745069,PA,191674.58333333334
"Harrisonburg, VA",-1.4228048439310979,-2.885360185902401,-1.5161264537788257,-1.5161264537788257,-1.3801739871840988,-1.8044842332440751,0.7164988381099923,-2.5103579659752473,-2.5103579659752473,-1.6999054127865927,141480,150126,1027.7707305019305,1021.9519196911197,5164,138.4409552679951,146.9012358677059,25500,"Harrisonburg, VA",Harrisonburg,VA,0.24718574,0.27414089,0.29589379,0.3294217,VA,227397.63636363635
"Hartford, CT",-0.4081379276745646,-3.2876050039282045,-0.3496360626083895,-0.3496360626083895,-0.7086229941796733,-2.0110654568685273,-3.108317721238492,-2.420790674904861,-2.420790674904861,-1.585090157306761,1278432,1272609,1682.2326810810812,1637.4277305019305,49641,780.7562899940107,777.2001025107224,73450,"Hartford-West Hartford-East Hartford, CT",Hartford-West Hartford-East Hartford,CT,0.37761199,0.48062438,0.43547434,0.53337711,CT,254180.91666666666
"Hattiesburg, MS",-2.022648822140132,-0.9259259259259258,-2.411433416096409,-2.411433416096409,-2.0178041543026706,-3.8920850239205476,-3.154425612052731,-4.55750015139587,-4.55750015139587,-3.8188094228789438,160553,165130,2041.8908567567566,2027.3372718146718,6372,79.1940256967154,81.45166682216224,25620,"Hattiesburg, MS",Hattiesburg,MS,0.25052422,0.28351903,0.29468331,0.33258033,MS,144504.41666666666
"Hickory, NC",1.7653167185877467,2.4050632911392404,2.200072403707832,2.200072403707832,1.405679880343346,0.08121600121943086,0.14064697609001406,-0.014599826612173312,-0.014599826612173312,0.02000628769041699,413056,419868,2127.6532177606177,2085.2252424710423,14220,198.08699395491618,201.3537873263256,25860,"Hickory-Lenoir-Morganton, NC",Hickory-Lenoir-Morganton,NC,0.20109774,0.25540525,0.23653851,0.28725985,NC,154350.58333333334
"Hilton Head Island, SC",3.942653933036613,10.797720797720798,4.446959361231017,4.446959361231017,2.4334056496164256,3.8473753662409695,9.268755935422602,4.775245465321733,4.775245465321733,1.179575495962962,197061,223555,1811.2546193050193,1613.301303088803,10530,122.14767298750078,138.56989985192777,25940,"Hilton Head Island-Bluffton-Beaufort, SC",Hilton Head Island-Bluffton-Beaufort,SC,0.20242214,0.27150485,0.25485301,0.31991374,SC,323912.5
"Hinesville, GA",-1.5359186840122785,-3.5211267605633805,-2.6957284369834826,-2.6957284369834826,-1.217715911263029,-5.398203222505819,-1.5364916773367476,-8.242576205628703,-8.242576205628703,-5.031651618561454,86929,88937,790.7806942084942,762.4448216216216,1562,114.01349649816396,116.64712970420928,25980,"Hinesville, GA",Hinesville,GA,0.26628107,0.28784162,0.30540857,0.33450833,GA,152173.91666666666
"Homosassa Springs, FL",3.7557099224261425,16.177156177156178,3.5975214206557284,3.5975214206557284,4.838905857231667,7.856718112279373,11.328671328671328,9.707273562721301,9.707273562721301,3.577317079763224,143748,147988,740.1842362934364,627.2938752895753,4290,229.15575245118112,235.91494486007034,26140,"Homosassa Springs, FL",Homosassa Springs,FL,0.18439174,0.24195179,0.2568717,0.30597329,FL,165411.66666666666
"Hot Springs, AR",-1.4619422815187906,-0.9935831090871455,-2.26152008666105,-2.26152008666105,-1.261029377725518,-2.8109289212736215,0.062098944317946596,-4.190469136259687,-4.190469136259687,-2.2785560195172536,104616,108007,905.6189451737451,846.6664915057916,4831,123.56223028732487,127.5673492261518,26300,"Hot Springs, AR",Hot Springs,AR,0.200555,0.22875041,0.24058945,0.27375662,AR,146393.16666666666
"Houma, LA",-2.46882431819987,-3.256677617483217,-3.180550299258512,-3.180550299258512,-2.166996061281415,-1.8025594662405564,-0.7998857306099129,-2.331740091296039,-2.331740091296039,-1.818912390377005,213127,214029,2400.18112972973,1693.0811011583012,7001,125.88115232884692,126.41390885148657,26380,"Houma-Thibodaux, LA",Houma-Thibodaux,LA,0.2191426,0.26602289,0.26925623,0.30297536,LA,158412.11111111112
"Houston, TX",0.31806712941281573,-0.418264611923861,0.24124137394394307,0.24124137394394307,0.2747945525258187,-0.35499940199402574,-0.3815541791312906,-0.5451249544290627,-0.5451249544290627,-0.4311551025760368,5971020,6939730,9343.713745173745,8964.50764092664,256058,666.073390661173,774.1339823636602,26420,"Houston-The Woodlands-Sugar Land, TX",Houston-The Woodlands-Sugar Land,TX,0.31743258,0.42440853,0.37326643,0.48016521,TX,221550.25
"Huntington, WV",-2.1129853867687647,-1.4686248331108143,-2.9191060295149245,-2.9191060295149245,-2.0146460110271223,-3.3110867812211127,-0.38839665007889307,-4.720912851645218,-4.720912851645218,-2.9675545619636408,317931,305066,2283.0938212355213,2249.4186965250965,8239,141.3391826480059,135.61992725999218,26580,"Huntington-Ashland, WV-KY-OH",Huntington-Ashland,WV-KY-OH,0.23073733,0.26508439,0.28295794,0.3069582,WV,103281.75
"Huntsville, AL",1.4963081616399772,-1.0146003464488988,1.8845473729679139,1.8845473729679139,1.3577236138170594,0.8873010659311487,-3.192279138827023,1.0853014888839894,1.0853014888839894,0.8292575377845369,404830,444494,1296.3304687258687,1240.995449034749,16164,326.21392795185375,358.1753666749778,26620,"Huntsville, AL",Huntsville,AL,0.40514109,0.5850355,0.41486892,0.56752485,AL,189235.41666666666
"Idaho Falls, ID",0.676593411228751,1.0754681995178936,0.6559244105116632,0.6559244105116632,0.8478508457417642,0.5492048761969038,2.6145002781383275,0.7273800987050237,0.7273800987050237,1.4139283755852703,104866,118535,2189.297607722008,2143.3976857142857,5393,48.925125140766156,55.30238312284932,26820,"Idaho Falls, ID",Idaho Falls,ID,0.32024261,0.3837491,0.34894282,0.40118551,ID,240819.41666666666
"Indianapolis, IN",-1.261467889908257,-2.6549625720286496,-1.750762673046734,-1.750762673046734,-1.113269176891229,-2.157108424090685,-2.8380634390651087,-2.961667341139429,-2.961667341139429,-1.5585879653306176,1665959,1798936,3390.065162934363,3361.9594335907336,74276,495.5321540631072,535.08557599657,26900,"Indianapolis-Carmel-Anderson, IN",Indianapolis-Carmel-Anderson,IN,0.31272539,0.4090918,0.35959107,0.45413646,IN,184382.33333333334
"Iowa City, IA",-4.914028147704528,-3.4095692437210605,-5.485597810383866,-5.485597810383866,-4.231086455164878,-6.250492506028274,-4.967026799494879,-7.012813036831571,-7.012813036831571,-5.0563952236108705,172151,190353,1717.952828957529,1704.6243606177607,7127,100.99057832167317,111.66859068646393,26980,"Iowa City, IA",Iowa City,IA,0.29008862,0.35104591,0.36121973,0.42972472,IA,243647
"Ithaca, NY",-4.739816712075838,-4.008551576696953,-4.9866024183197855,-4.9866024183197855,-4.396433316070343,-6.502893427304047,-3.180117584179583,-7.997005246447951,-7.997005246447951,-4.816374321677062,88644,88822,358.400294980695,356.72360154440156,3742,248.49491207260766,248.99389783982176,27060,"Ithaca, NY",Ithaca,NY,0.3544502,0.45513558,0.41638419,0.49601236,NY,219811.5
"Jackson, MI",-1.5888012533411469,2.629863073244947,-2.0611960558023834,-2.0611960558023834,-1.0159478093438497,-4.364569193879198,-5.80308628559009,-5.7764316851339155,-5.7764316851339155,-2.614914520459479,168990,167233,758.4103455598456,742.336098069498,4601,227.64621098107915,225.279358547836,27100,"Jackson, MI",Jackson,MI,0.29569119,0.40103766,0.32452288,0.42001873,MI,147090.33333333334
"Jackson, MS",-0.9970911798657285,0.234590616375345,-1.2948924790593852,-1.2948924790593852,-1.0027014115682977,-1.47634097288218,1.076356945722171,-1.950762566493996,-1.950762566493996,-1.4630804252215617,577976,588211,5051.706322393822,5014.297587644788,21740,115.26559600773015,117.30675926561476,27140,"Jackson, MS",Jackson,MS,0.29780158,0.36943841,0.35386786,0.42772666,MS,139379.58333333334
"Jackson, TN",-0.4134731746672045,-2.3494860499265786,-0.6591799688814615,-0.6591799688814615,-0.34504120325015847,-1.370080101423385,-1.1563876651982379,-1.9205612862329278,-1.9205612862329278,-1.2627499567798075,138517,138824,1321.695922007722,1314.7548652509652,5448,105.35576148908898,105.58926509353573,27180,"Jackson, TN",Jackson,TN,0.23080856,0.26938289,0.30233216,0.32931677,TN,116928.08333333333
"Jacksonville, FL",2.2475787342704,3.963787271538614,2.6871366458198453,2.6871366458198453,2.0300838364285876,1.71971487069603,2.7116909695574316,2.1446876756177637,2.1446876756177637,1.0512582037116762,1365245,1521415,3268.7173586872586,3058.3247305019304,70362,446.4028905707265,497.4667944271262,27260,"Jacksonville, FL",Jacksonville,FL,0.31392929,0.40762556,0.36613652,0.46043634,FL,233153.33333333334
"Jacksonville, NC",-1.9227875107337933,-1.74115957637767,-3.1887111480953605,-3.1887111480953605,-2.0737245598038263,-4.801657209125273,-3.8592712259917428,-7.344791565230478,-7.344791565230478,-4.569276121847364,205229,225922,1043.482050965251,998.7653899613899,5571,205.48269099306066,226.20127035913174,27340,"Jacksonville, NC",Jacksonville,NC,0.22761485,0.27445671,0.25546068,0.3171832,NC,168582.66666666666
"Janesville, WI",-3.0972547350500106,-1.5960163432073542,-3.935816131091722,-3.935816131091722,-2.8925303256011916,-5.305384124281762,-3.2303370786516856,-6.666907852734624,-6.666907852734624,-4.210257501596084,231978,234950,1234.9064231660232,1200.238267953668,7832,193.27662364532682,195.75279865103388,27500,"Janesville-Beloit, WI",Janesville-Beloit,WI,0.27125108,0.31709501,0.30562428,0.35030547,WI,148628.66666666666
"Jefferson City, MO",-1.1675269396243062,-2.854609929078014,-1.7155427739935951,-1.7155427739935951,-1.1950251207342013,-2.6192017507175307,-2.375886524822695,-3.3539760651248587,-3.3539760651248587,-2.30411842549998,173722,174557,3237.72916988417,3197.064833976834,5640,54.33796592229471,54.59914298418161,27620,"Jefferson City, MO",Jefferson City,MO,0.34570253,0.42167452,0.40289593,0.46687266,MO,160430.25
"Johnson City, TN",0.8659807139263178,1.2816820276497696,1.0908771978415106,1.0908771978415106,0.9324525810933699,-1.0095414825996039,0.5040322580645161,-1.2533639842498603,-1.2533639842498603,-0.6144031611065719,213460,216633,919.8857467181467,901.5819023166023,6944,236.76162914485914,240.28099881260314,27740,"Johnson City, TN",Johnson City,TN,0.25007829,0.307318,0.30309084,0.36187345,TN,151818.66666666666
"Johnstown, PA",-0.5758887046548308,0.5658056580565806,-0.9979374772515873,-0.9979374772515873,-0.23698790795486716,-2.6513527722732237,0.3198031980319803,-3.586120435151858,-3.586120435151858,-1.6969304808508916,133572,123635,601.7011803088803,596.4048528957529,4065,223.96196032185435,207.3004594105985,27780,"Johnstown, PA",Johnstown,PA,0.2651937,0.31610015,0.32499018,0.36932415,PA,78026.66666666667
"Jonesboro, AR",-4.799802070017732,-10.235816814764183,-6.04422792579982,-6.04422792579982,-4.754443115747804,-5.041912851900069,-8.185235816814766,-7.054790082294103,-7.054790082294103,-4.92763185023298,156370,169757,1828.1869833976834,1815.6966853281854,5852,86.12121245996342,93.4941399473429,27860,"Jonesboro, AR",Jonesboro,AR,0.21591391,0.25361294,0.27824724,0.31688547,AR,130514.41666666667
"Joplin, MO",-3.218525766470972,-4.934210526315789,-4.42426614481409,-4.42426614481409,-3.320939334637965,-3.7455968688845402,2.1564327485380117,-5.151859099804304,-5.151859099804304,-3.675146771037182,151456,153300,1288.0732806949807,1282.197047104247,5472,118.12224988511153,119.56040637140555,27900,"Joplin, MO",Joplin,MO,0.22722319,0.2663022,0.2768456,0.29780418,MO,130099.72727272728
"Kahului, HI",-1.6804140482373429,-1.0857495373226402,-2.2144230016087145,-2.2144230016087145,-3.157178061227564,-1.9654035946038766,0.4071560764959901,-2.266179031276548,-2.266179031276548,-4.227847033517904,154834,165971,1173.618174903475,1057.8213548262547,8105,146.37065067138033,156.8988934121683,27980,"Kahului-Wailuku-Lahaina, HI",Kahului-Wailuku-Lahaina,HI,0.19003266,0.22623667,0.2265799,0.25643194,HI,759070.1666666666
"Kalamazoo, MI",-5.147483136698354,-5.810450202289748,-6.511401883609396,-6.511401883609396,-4.6780993823462005,-6.660831582347858,-5.423086855470431,-8.53436303243994,-8.53436303243994,-5.185033837046527,353652,362177,1223.1535258687259,1183.9034046332047,11617,298.71693806773703,305.9176944526223,28020,"Kalamazoo-Portage, MI",Kalamazoo-Portage,MI,0.27961016,0.35184675,0.32143331,0.38785452,MI,172463.83333333334
"Kankakee, IL",-6.047592741220984,-16.155548529876697,-8.391582151158548,-8.391582151158548,-5.877693117501746,-7.376562190558585,-15.396775213404995,-9.700226185388631,-9.700226185388631,-6.800154264689021,98027,95939,516.896733976834,512.4626853281853,3163,191.28612249538267,187.21167949732745,28100,"Kankakee, IL",Kankakee,IL,0.21985066,0.25413939,0.27724481,0.29689351,IL,144030.5
"Kansas City, MO",-0.7838342298568776,-1.5350877192982455,-1.0927649728021696,-1.0927649728021696,-0.7240758669072404,-1.0790272138251973,-1.4396929824561402,-1.4344539618461736,-1.4344539618461736,-0.8803362107688568,2134909,2250731,9722.363322007723,9577.907863320463,91200,222.89930436435324,234.9919243449183,28140,"Kansas City, MO-KS",Kansas City,MO-KS,0.34792081,0.4454512,0.39479804,0.48864263,MO,205360.16666666666
"Kennewick, WA",-0.8669399191820951,-2.659700783661838,-1.1929614320284367,-1.1929614320284367,-0.8018108768395337,-1.3981034422869847,-1.8047969603419616,-2.0602776523440665,-2.0602776523440665,-1.0843261894010443,306508,345468,3927.7993285714283,3838.6553613899614,12633,79.84775165880343,89.99713896558494,28420,"Kennewick-Richland, WA",Kennewick-Richland,WA,0.27111742,0.33908379,0.31663498,0.35940728,WA,301601.4166666667
"Killeen, TX",-1.9264459425802176,-3.069614471039649,-3.122754731158738,-3.122754731158738,-1.911670965481432,-3.868511146664866,-3.1061575004567876,-5.52685457623255,-5.52685457623255,-3.646675419081672,433621,473774,4183.372983783784,4132.20367992278,10946,104.93698607037281,114.65407726679474,28660,"Killeen-Temple, TX",Killeen-Temple,TX,0.30000001,0.33442914,0.36031473,0.38821179,TX,157436.5
"Kingsport, TN",1.1217604882844396,-1.0801591813530413,1.3371461875194137,1.3371461875194137,1.126563916010465,-0.45088174921624075,-1.4667424673109721,-1.0271009392302348,-1.0271009392302348,-0.21935653282182166,317710,312277,2536.071245173745,2500.129338996139,8795,127.07742557333778,124.90433799932391,28700,"Kingsport-Bristol-Bristol, TN-VA",Kingsport-Bristol-Bristol,TN-VA,0.24874286,0.32238421,0.28158811,0.34237808,TN,131133.25
"Kingston, NY",1.8898596871493378,2.2838899803536346,1.907218966691283,1.907218966691283,0.32177007106754774,-2.687811100348145,-2.5785854616895874,-3.1708018836256917,-3.1708018836256917,-1.1700729857001735,212549,208534,1448.6674945945945,1434.4747555984557,8144,148.17200454066244,145.37307065609576,28740,"Kingston, NY",Kingston,NY,0.27460095,0.30111599,0.33760926,0.35644352,NY,239298.16666666666
"Knoxville, TN",0.6193442398521459,2.062374245472837,0.8021356697925937,0.8021356697925937,0.6891642138407831,-0.5209117667191457,-0.6229685807150596,-0.7250598945855294,-0.7250598945855294,-0.2735300157437196,689520,730450,2233.630062162162,2146.718705405405,25844,321.19718259490594,340.26349058250526,28940,"Knoxville, TN",Knoxville,TN,0.29700688,0.38854551,0.34945592,0.42547292,TN,192202.58333333334
"Kokomo, IN",-8.61858846240092,-11.768050028425241,-10.257095223703068,-10.257095223703068,-8.109662763603039,-6.947518256003275,-8.24332006822058,-9.412883034835087,-9.412883034835087,-5.27937290994355,102310,102569,609.5957096525096,608.5778976833977,3518,168.11323643111507,168.5388187616366,29020,"Kokomo, IN",Kokomo,IN,0.22189923,0.2752988,0.23751345,0.26009741,IN,114121.25
"La Crosse, WI",-3.563929498257722,-1.9012572830420116,-4.236127920919158,-4.236127920919158,-3.1642469925298773,-4.308689998367494,-3.8178472861085555,-5.08959080392477,-5.08959080392477,-2.9159934924932873,173852,177641,1857.1404548262549,1825.4288575289575,6522,95.23898961219425,97.31466623162115,29100,"La Crosse-Onalaska, WI-MN",La Crosse-Onalaska,WI-MN,0.28367144,0.34944367,0.32613766,0.37473899,WI,198749.91666666666
"Lafayette, LA",-0.7210228463634458,-1.42589571627092,-0.7633619786208342,-0.7633619786208342,-0.8464333123733668,-1.5325228812967233,-0.12083862002295934,-1.87881646056033,-1.87881646056033,-1.5548801788583806,276241,286260,763.1015934362935,709.6374138996139,16551,389.27062551845296,403.38910321390506,29180,"Lafayette, LA",Lafayette,LA,0.24472776,0.31087083,0.30385208,0.36816373,LA,159218.75
"Lake Charles, LA",-6.265726189003011,-7.274413674307673,-7.584560491688322,-7.584560491688322,-5.2329538423462445,-2.2986016582106172,-1.9212932290976548,-2.7856494658251867,-2.7856494658251867,-2.6146722765334323,184861,193944,2360.8574416988417,1968.361418146718,7547,93.91618749266746,98.5306855803977,29340,"Lake Charles, LA",Lake Charles,LA,0.21407752,0.29567829,0.25688434,0.32198793,LA,196275.75
"Lake Havasu City, AZ",4.135002343119683,13.875205254515599,4.5925628898154,4.5925628898154,1.8575866350385768,9.605341346641609,18.91625615763547,12.38215557348458,12.38215557348458,2.5242887303190025,199445,206989,11692.248076447877,11543.249196911196,6090,17.278064139286585,17.931606298111213,29420,"Lake Havasu City-Kingman, AZ",Lake Havasu City-Kingman,AZ,0.2123618,0.24755459,0.27205974,0.30285826,AZ,233041.91666666666
"Lakeland, FL",2.844629021194595,4.723004694835681,2.726098363631025,2.726098363631025,2.099441910369364,5.054300973387319,5.197183098591549,6.4286267151714425,6.4286267151714425,0.47495002282002075,653078,749342,2396.184496138996,2187.624720849421,21300,298.5329219293243,342.5368130366721,29460,"Lakeland-Winter Haven, FL",Lakeland-Winter Haven,FL,0.26082939,0.3150284,0.31366169,0.36554962,FL,192222.58333333334
"Lancaster, PA",-0.9991896117598267,-2.0128498899222715,-1.0363078225891817,-1.0363078225891817,-0.8312119208630722,-1.866842973829839,-0.9480163544053556,-2.3247904183303922,-2.3247904183303922,-1.3906748087258163,555785,576267,1164.7329030888031,1122.840911969112,22257,494.9810735212051,513.2223041191185,29540,"Lancaster, PA",Lancaster,PA,0.24055651,0.30670777,0.29463229,0.35845444,PA,233863.75
"Lansing, MI",-4.577720715797739,-6.733877174080345,-5.510135869997719,-5.510135869997719,-3.8803325392993755,-6.512316368594454,-6.426042788979529,-8.020308877441124,-8.020308877441124,-5.08729952411016,364686,376978,800.4866733590734,786.2835891891892,12994,463.809756446859,479.44279288435536,29620,"Lansing-East Lansing, MI",Lansing-East Lansing,MI,0.36431348,0.44880426,0.40994588,0.49284297,MI,162348.25
"Laredo, TX",-0.12815145171566397,-1.532903729740285,-0.16674251388004005,-0.16674251388004005,-0.37353235642122506,0.48311641030308544,0.5370044913102909,0.5100937471557295,0.5100937471557295,0.08519159006098116,252035,274675,2797.7797996138997,2785.459244015444,10242,90.48238653697659,98.61031016344573,29700,"Laredo, TX",Laredo,TX,0.26591164,0.30128995,0.33681896,0.37159777,TX,159690.25
"Las Cruces, NM",5.119200585636547e-4,-0.8095740936290039,-0.17133964360125523,-0.17133964360125523,0.0757641686674209,0.1320753751094229,2.3407250967969024,0.21050152808137476,0.21050152808137476,-0.03173904363094659,189555,195343,2606.097808880309,2602.747166795367,5682,72.82881811120734,75.05262228006423,29740,"Las Cruces, NM",Las Cruces,NM,0.30582881,0.3728475,0.34512526,0.40245411,NM,190873.25
"Las Vegas, NV",-0.05628574626550725,1.5602133786526933,-0.3917708128817751,-0.3917708128817751,0.11142467618493652,1.2318183736492798,2.1892555350989,1.2748744465464315,1.2748744465464315,0.9005260675942728,1948681,2179948,5332.802737837838,5193.078828957529,84732,375.24579621896146,419.77949339883367,29820,"Las Vegas-Henderson-Paradise, NV",Las Vegas-Henderson-Paradise,NV,0.23964137,0.32357496,0.30407009,0.37342075,NV,301272.75
"Lawrence, KS",-3.1036219157219884,6.1688311688311686,-4.0764667591898895,-4.0764667591898895,-2.9660652657176896,-3.3492587907296647,2.6334776334776335,-4.316945259822404,-4.316945259822404,-2.8076294813377385,73018,81421,381.0334042471043,374.7952297297297,2772,194.82104949055605,217.24129215495583,29940,"Lawrence, KS",Lawrence,KS,0.30184817,0.36799163,0.350474,0.40940413,KS,205395.58333333334
"Lawton, OK",-2.329122995610499,-3.711104767342278,-3.3324375167965603,-3.3324375167965603,-2.3776463913523846,-4.23870524649885,-4.2820439623180135,-6.223312132341963,-6.223312132341963,-4.114037445131237,136697,133956,2031.9340451737453,2013.9489297297298,3503,67.87510744790565,66.51409974828745,30020,"Lawton, OK",Lawton,OK,0.26654515,0.32688621,0.34411854,0.38242462,OK,95700
"Lebanon, PA",-0.4138727581892264,-1.051496360204907,-0.2303570855657865,-0.2303570855657865,-0.4451538387500401,-0.9608906285090957,-1.7524939336748449,-1.1281240976611377,-1.1281240976611377,-0.5967467676216754,119648,124676,404.33584362934363,403.4119833976834,3709,296.5900987677182,309.053784049579,30140,"Lebanon, PA",Lebanon,PA,0.20704713,0.2296679,0.25906166,0.28456482,PA,187496.91666666666
"Lewiston, ID",-2.8676845546989833,-4.100480236424086,-3.794432612412635,-3.794432612412635,-2.812190659027507,-5.70237273899871,-2.5858884373845585,-8.095959444461108,-8.095959444461108,-5.075441701412845,65003,66674,1905.4491208494208,1889.2531038610039,2707,34.40671864831426,35.291195162649494,30300,"Lewiston, ID-WA",Lewiston,ID-WA,0.22166246,0.23441455,0.27285117,0.27638942,ID,244739.5
"Lewiston, ME",-0.7667143733387856,-5.9297912713472485,-1.2608501700711883,-1.2608501700711883,-1.1867809148528838,-3.022248657088158,-4.838709677419355,-4.290905373506068,-4.290905373506068,-2.0250552963699557,107702,107602,497.118577992278,467.925266023166,4216,230.1692338935763,229.95552455308717,74650,"Lewiston-Auburn, ME",Lewiston-Auburn,ME,0.28531143,0.31519419,0.34115347,0.36540416,ME,180004.16666666666
"Lexington, KY",-1.7501497794157697,-1.8323008463484864,-2.145621902289356,-2.145621902289356,-1.7209200994898421,-2.861603819828979,-2.4125294476921733,-3.7322307147655267,-3.7322307147655267,-2.5014070187541986,510995,550810,1973.7834478764478,1953.598781853282,22922,261.56599028754744,281.9463265008151,30460,"Lexington-Fayette, KY",Lexington-Fayette,KY,0.26912341,0.34080881,0.30464965,0.36847436,KY,194353.08333333334
"Lima, OH",-1.2123791242620694,-0.30786453960257487,-1.3654883923074135,-1.3654883923074135,-0.8972873130274166,-2.68371301292963,0.4757906521130702,-3.3657781319039506,-3.3657781319039506,-1.5727427474557243,114394,110444,540.5156494208494,535.8039606177606,3573,213.49972827395356,206.12762897956648,30620,"Lima, OH",Lima,OH,0.19525893,0.22071144,0.23502064,0.25246018,OH,115236.58333333333
