MsaName,category,type,date,zori
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-04-15,93.45054945054945
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-05-15,95.64835164835165
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-06-15,97.18681318681318
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-07-15,94.10989010989012
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-08-15,96.74725274725274
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-09-15,99.2967032967033
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-10-15,99.03296703296704
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-11-15,100.83516483516483
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2019-12-15,99.12087912087912
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-01-15,96.35164835164835
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-02-15,100
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-03-15,97.31868131868133
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-04-15,93.58241758241759
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-05-15,92.65934065934066
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-06-15,93.71428571428572
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-07-15,101.93406593406593
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-08-15,102.24175824175825
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-09-15,100.35164835164836
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-10-15,102.59340659340658
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-11-15,101.75824175824175
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2020-12-15,103.69230769230768
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-01-15,105.53846153846153
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-02-15,105.75824175824175
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-03-15,106.32967032967034
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-04-15,109.31868131868131
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-05-15,107.16483516483517
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-06-15,109.31868131868131
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-07-15,112.17582417582418
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-08-15,112.57142857142857
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-09-15,114.81318681318682
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-10-15,114.02197802197801
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",high,high density,2021-11-15,123.56043956043956
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-01-15,93.856648138454
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-02-15,93.88518116107653
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-03-15,94.40009472381638
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-04-15,94.58731330675674
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-05-15,95.39565572816883
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-06-15,95.5730816696283
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-07-15,94.5493577172967
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-08-15,94.9036388136014
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-09-15,95.24991953074779
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-10-15,96.16055433022066
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-11-15,96.94441218503947
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2018-12-15,96.9612425528356
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-01-15,97.08192167666078
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-02-15,97.041858038044
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-03-15,97.98355884521158
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-04-15,97.76039905638153
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-05-15,97.70954284836046
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-06-15,98.14798515020439
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-07-15,98.62662394287442
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-08-15,99.58899961227416
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-09-15,99.04686568320119
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-10-15,98.69568759396593
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-11-15,99.46789421445372
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2019-12-15,100.20045486837839
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-01-15,101.09673551231269
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-02-15,100
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-03-15,99.50667291414852
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-04-15,97.84417852686764
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-05-15,98.58082644113594
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-06-15,99.40503543057551
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-07-15,100.4771034416701
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-08-15,101.85089296545564
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-09-15,101.64142173303792
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-10-15,100.89660445924729
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-11-15,100.56287053413044
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2020-12-15,101.81983097200032
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-01-15,103.96171060932853
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-02-15,105.59230957058942
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-03-15,106.06147494938934
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-04-15,108.87297578966712
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-05-15,108.72074034747554
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-06-15,109.95522716154586
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-07-15,111.80138829450001
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-08-15,113.26418860734921
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-09-15,115.65252247369071
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-10-15,116.38259812226188
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",low,low density,2021-11-15,115.28272615088464
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-01-15,92.4508430340907
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-02-15,94.25142519131406
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-03-15,94.41597884328323
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-04-15,91.45392512408822
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-05-15,93.93055350293527
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-06-15,94.85406195468556
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-07-15,96.112259389865
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-08-15,96.90098515020362
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-09-15,96.50845045697292
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-10-15,96.62246201197019
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-11-15,96.74016984604282
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2018-12-15,96.35094151483104
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-01-15,96.2122086895896
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-02-15,101.00495544192789
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-03-15,102.347586747326
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-04-15,100.14444900448143
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-05-15,98.873088743540265
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-06-15,99.535465752053625
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-07-15,98.87469264403396
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-08-15,99.46763316543709
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-09-15,98.24324216407466
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-10-15,97.83826305884509
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-11-15,98.56508648155979
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2019-12-15,98.89335433398072
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-01-15,100.80174591299735
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-02-15,100
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-03-15,99.91264728089129
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-04-15,98.66027384110461
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-05-15,100.20776328898026
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-06-15,100.29126611804007
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-07-15,98.80187647511309
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-08-15,98.73991548165576
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-09-15,99.06106578524323
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-10-15,101.09380027889696
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-11-15,101.42022624199197
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2020-12-15,102.48312379121806
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-01-15,103.66966326979356
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-02-15,103.07903700948945
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-03-15,106.28249938833265
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-04-15,107.161435656909
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-05-15,108.49600154482158
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-06-15,110.49644864650774
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-07-15,112.61106043337921
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-08-15,111.06683864428813
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-09-15,112.9675621750512
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-10-15,115.2518270655064
"Oxnard-Thousand Oaks-Ventura, CA Metro Area",mid,mid density,2021-11-15,116.7692154935653
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-01-15,85.68943018703784
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-02-15,85.99391039582427
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-03-15,88.95171813832101
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-04-15,86.73336233144846
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-05-15,87.60330578512396
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-06-15,88.42975206611571
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-07-15,90.5611135276207
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-08-15,89.25619834710744
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-09-15,89.16920400173989
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-10-15,90.12614180078295
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-11-15,89.90865593736407
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2018-12-15,89.25619834710744
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-01-15,92.08351457155285
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-02-15,93.56241844280122
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-03-15,94.17137886037408
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-04-15,92.25750326228795
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-05-15,90.69160504567203
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-06-15,90.16963897346673
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-07-15,91.12657677250978
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-08-15,95.51979121357111
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-09-15,96.52022618529796
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-10-15,92.90996085254459
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-11-15,93.17094388864724
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2019-12-15,95.51979121357111
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-01-15,98.08612440191388
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-02-15,100
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-03-15,99.43453675511091
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-04-15,96.78120922140062
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-05-15,95.0413223140496
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-06-15,95.99826011309264
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-07-15,93.99739016963898
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-08-15,97.39016963897346
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-09-15,98.26011309264898
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-10-15,104.00173988690736
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-11-15,103.04480208786428
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2020-12-15,100.30448020878644
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-01-15,98.56459330143541
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-02-15,96.69421487603306
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-03-15,101.34841235319705
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-04-15,102.91431056981297
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-05-15,111.91822531535449
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-06-15,114.20182688125271
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-07-15,116.48542844715092
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-08-15,122.22705524140932
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-09-15,123.35798173118748
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-10-15,122.18355806872555
"Palm Bay-Melbourne-Titusville, FL Metro Area",high,high density,2021-11-15,117.79034362766421
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-01-15,90.28098900966076
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-02-15,90.62527220923033
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-03-15,91.28958602765142
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-04-15,92.46438068324935
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-05-15,93.22522345178062
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-06-15,94.05582645723
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-07-15,94.3353086984248
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-08-15,95.14940538545586
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-09-15,95.02747210384724
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-10-15,94.36684430981008
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-11-15,95.24653425849999
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2018-12-15,95.08730408028386
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-01-15,95.26542550261844
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-02-15,96.03064281468147
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-03-15,97.08293717290199
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-04-15,96.88642486411398
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-05-15,97.1346229384162
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-06-15,97.48594320868781
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-07-15,97.84942436403054
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-08-15,98.57240701716609
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-09-15,97.98415347024303
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-10-15,98.50547637456445
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-11-15,98.23530137658054
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2019-12-15,99.17952185424956
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-01-15,99.73942714405317
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-02-15,100
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-03-15,100.69939370024808
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-04-15,100.47238657464443
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-05-15,100.82519441753568
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-06-15,101.26960146406508
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-07-15,101.47579607336938
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-08-15,103.08377558840596
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-09-15,103.02370018332454
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-10-15,104.48887610197079
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-11-15,104.77894390317665
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2020-12-15,104.22808977133717
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-01-15,106.80991465041546
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-02-15,107.02474359359195
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-03-15,107.64728050019059
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-04-15,108.81713654969512
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-05-15,110.68220540192632
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-06-15,111.31729217316366
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-07-15,114.62625107082762
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-08-15,118.91001132786971
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-09-15,120.30100837890254
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-10-15,119.93098101807132
"Palm Bay-Melbourne-Titusville, FL Metro Area",low,low density,2021-11-15,123.14324432036568
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-01-15,87.09174902112157
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-02-15,88.07474747669939
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-03-15,88.69595453807405
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-04-15,89.37008840984163
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-05-15,90.6174562039181
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-06-15,90.82591232293818
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-07-15,91.11797333711554
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-08-15,91.79448830650985
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-09-15,91.52904908441943
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-10-15,89.32870531251204
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-11-15,90.24284473655634
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2018-12-15,91.58333740440584
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-01-15,91.91986013352243
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-02-15,92.74071541452497
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-03-15,93.08480012498711
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-04-15,93.96840882142978
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-05-15,94.34454680311217
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-06-15,94.51012816442172
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-07-15,94.82856743429734
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-08-15,95.20307610459646
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-09-15,94.80002646958184
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-10-15,95.23510643398299
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-11-15,94.9046196130804
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2019-12-15,95.00707166582811
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-01-15,95.15915749345166
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-02-15,100
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-03-15,98.44845812413634
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-04-15,97.24378353845162
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-05-15,96.7691593529314
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-06-15,96.25120245540447
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-07-15,97.02692541402055
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-08-15,98.29125472343127
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-09-15,99.24207902197267
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-10-15,98.49462437320207
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-11-15,99.04009382362908
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2020-12-15,99.81442527179223
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-01-15,101.48006284280035
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-02-15,102.80700262237954
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-03-15,104.10176846551687
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-04-15,107.084954444114
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-05-15,108.60743276676136
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-06-15,108.80022931951083
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-07-15,113.16703486324435
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-08-15,114.87771960714068
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-09-15,117.30189537974101
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-10-15,120.94349235319784
"Palm Bay-Melbourne-Titusville, FL Metro Area",mid,mid density,2021-11-15,123.64062741626867
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-01-15,94.65602124730032
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-02-15,95.06472297147178
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-03-15,95.65455468641389
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-04-15,96.03160925587342
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-05-15,96.51693660624964
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-06-15,96.82440050689523
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-07-15,97.16710649800476
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-08-15,97.06482256906234
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-09-15,96.51682404693138
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-10-15,95.96986234697424
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-11-15,96.53122989905975
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2018-12-15,95.90754509884903
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2019-01-15,97.02556083449088
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2019-02-15,97.02794952888907
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2019-03-15,97.4028126728587
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2019-04-15,98.1194882958239
"Philadelphia-Camden-Wilmington, PA-NJ-DE-MD Metro Area",cbd,city center,2019-05-15,98.80454287319739
